POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,,,REGION 6,,,REGION 7,
,,,,,,,,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY
Virgin Money,Domestic,45,Days,45,Days,60,64,,,,,,,,,,,,,,,,122.00,244.00,244.00,,,
Virgin Money,Domestic,46,Days,46,Days,60,64,,,,,,,,,,,,,,,,124.00,248.00,248.00,,,
Virgin Money,Domestic,47,Days,47,Days,60,64,,,,,,,,,,,,,,,,125.00,250.00,250.00,,,
Virgin Money,Domestic,48,Days,48,Days,60,64,,,,,,,,,,,,,,,,127.00,254.00,254.00,,,
Virgin Money,Domestic,49,Days,49,Days,60,64,,,,,,,,,,,,,,,,129.00,258.00,258.00,,,
Virgin Money,Domestic,50,Days,50,Days,60,64,,,,,,,,,,,,,,,,130.00,260.00,260.00,,,
Virgin Money,Domestic,51,Days,51,Days,60,64,,,,,,,,,,,,,,,,132.00,264.00,264.00,,,
Virgin Money,Domestic,52,Days,52,Days,60,64,,,,,,,,,,,,,,,,133.00,266.00,266.00,,,
Virgin Money,Domestic,53,Days,53,Days,60,64,,,,,,,,,,,,,,,,134.00,268.00,268.00,,,
Virgin Money,Domestic,54,Days,54,Days,60,64,,,,,,,,,,,,,,,,135.00,270.00,270.00,,,
Virgin Money,Domestic,55,Days,55,Days,60,64,,,,,,,,,,,,,,,,136.00,272.00,272.00,,,
Virgin Money,Domestic,56,Days,56,Days,60,64,,,,,,,,,,,,,,,,138.00,276.00,276.00,,,
Virgin Money,Domestic,57,Days,57,Days,60,64,,,,,,,,,,,,,,,,139.00,278.00,278.00,,,
Virgin Money,Domestic,58,Days,58,Days,60,64,,,,,,,,,,,,,,,,142.00,284.00,284.00,,,
Virgin Money,Domestic,59,Days,59,Days,60,64,,,,,,,,,,,,,,,,143.00,286.00,286.00,,,
Virgin Money,Domestic,60,Days,62,Days,60,64,,,,,,,,,,,,,,,,144.00,288.00,288.00,,,
Virgin Money,Domestic,1,Days,3,Days,65,69,,,,,,,,,,,,,,,,41.65,83.30,83.30,,,
Virgin Money,Domestic,4,Days,4,Days,65,69,,,,,,,,,,,,,,,,42.84,85.68,85.68,,,
Virgin Money,Domestic,5,Days,5,Days,65,69,,,,,,,,,,,,,,,,44.03,88.06,88.06,,,
Virgin Money,Domestic,6,Days,6,Days,65,69,,,,,,,,,,,,,,,,53.55,107.10,107.10,,,
Virgin Money,Domestic,7,Days,7,Days,65,69,,,,,,,,,,,,,,,,54.74,109.48,109.48,,,
Virgin Money,Domestic,8,Days,8,Days,65,69,,,,,,,,,,,,,,,,55.93,111.86,111.86,,,
Virgin Money,Domestic,9,Days,9,Days,65,69,,,,,,,,,,,,,,,,57.12,114.24,114.24,,,
Virgin Money,Domestic,10,Days,10,Days,65,69,,,,,,,,,,,,,,,,58.31,116.62,116.62,,,
Virgin Money,Domestic,11,Days,11,Days,65,69,,,,,,,,,,,,,,,,59.50,119.00,119.00,,,
Virgin Money,Domestic,12,Days,12,Days,65,69,,,,,,,,,,,,,,,,61.88,123.76,123.76,,,
Virgin Money,Domestic,13,Days,13,Days,65,69,,,,,,,,,,,,,,,,61.88,123.76,123.76,,,
Virgin Money,Domestic,14,Days,14,Days,65,69,,,,,,,,,,,,,,,,63.07,126.14,126.14,,,
Virgin Money,Domestic,15,Days,15,Days,65,69,,,,,,,,,,,,,,,,65.45,130.90,130.90,,,
Virgin Money,Domestic,16,Days,16,Days,65,69,,,,,,,,,,,,,,,,66.64,133.28,133.28,,,
Virgin Money,Domestic,17,Days,17,Days,65,69,,,,,,,,,,,,,,,,71.40,142.80,142.80,,,
Virgin Money,Domestic,18,Days,18,Days,65,69,,,,,,,,,,,,,,,,73.78,147.56,147.56,,,
Virgin Money,Domestic,19,Days,19,Days,65,69,,,,,,,,,,,,,,,,77.35,154.70,154.70,,,
Virgin Money,Domestic,20,Days,20,Days,65,69,,,,,,,,,,,,,,,,77.35,154.70,154.70,,,
Virgin Money,Domestic,21,Days,21,Days,65,69,,,,,,,,,,,,,,,,79.73,159.46,159.46,,,
Virgin Money,Domestic,22,Days,22,Days,65,69,,,,,,,,,,,,,,,,83.30,166.60,166.60,,,
Virgin Money,Domestic,23,Days,23,Days,65,69,,,,,,,,,,,,,,,,84.49,168.98,168.98,,,
Virgin Money,Domestic,24,Days,24,Days,65,69,,,,,,,,,,,,,,,,86.87,173.74,173.74,,,
Virgin Money,Domestic,25,Days,25,Days,65,69,,,,,,,,,,,,,,,,91.63,183.26,183.26,,,
Virgin Money,Domestic,26,Days,26,Days,65,69,,,,,,,,,,,,,,,,96.39,192.78,192.78,,,
Virgin Money,Domestic,27,Days,27,Days,65,69,,,,,,,,,,,,,,,,99.96,199.92,199.92,,,
Virgin Money,Domestic,28,Days,28,Days,65,69,,,,,,,,,,,,,,,,102.34,204.68,204.68,,,
Virgin Money,Domestic,29,Days,29,Days,65,69,,,,,,,,,,,,,,,,103.53,207.06,207.06,,,
Virgin Money,Domestic,30,Days,30,Days,65,69,,,,,,,,,,,,,,,,103.53,207.06,207.06,,,
Virgin Money,Domestic,31,Days,31,Days,65,69,,,,,,,,,,,,,,,,104.72,209.44,209.44,,,
Virgin Money,Domestic,32,Days,32,Days,65,69,,,,,,,,,,,,,,,,105.91,211.82,211.82,,,
Virgin Money,Domestic,33,Days,33,Days,65,69,,,,,,,,,,,,,,,,110.67,221.34,221.34,,,
Virgin Money,Domestic,34,Days,34,Days,65,69,,,,,,,,,,,,,,,,111.86,223.72,223.72,,,
Virgin Money,Domestic,35,Days,35,Days,65,69,,,,,,,,,,,,,,,,114.24,228.48,228.48,,,
Virgin Money,Domestic,36,Days,36,Days,65,69,,,,,,,,,,,,,,,,117.81,235.62,235.62,,,
Virgin Money,Domestic,37,Days,37,Days,65,69,,,,,,,,,,,,,,,,119.00,238.00,238.00,,,
Virgin Money,Domestic,38,Days,38,Days,65,69,,,,,,,,,,,,,,,,121.38,242.76,242.76,,,
Virgin Money,Domestic,39,Days,39,Days,65,69,,,,,,,,,,,,,,,,122.57,245.14,245.14,,,
Virgin Money,Domestic,40,Days,40,Days,65,69,,,,,,,,,,,,,,,,126.14,252.28,252.28,,,
Virgin Money,Domestic,41,Days,41,Days,65,69,,,,,,,,,,,,,,,,130.90,261.80,261.80,,,
Virgin Money,Domestic,42,Days,42,Days,65,69,,,,,,,,,,,,,,,,135.66,271.32,271.32,,,
Virgin Money,Domestic,43,Days,43,Days,65,69,,,,,,,,,,,,,,,,140.42,280.84,280.84,,,
Virgin Money,Domestic,44,Days,44,Days,65,69,,,,,,,,,,,,,,,,142.80,285.60,285.60,,,
Virgin Money,Domestic,45,Days,45,Days,65,69,,,,,,,,,,,,,,,,145.18,290.36,290.36,,,
Virgin Money,Domestic,46,Days,46,Days,65,69,,,,,,,,,,,,,,,,147.56,295.12,295.12,,,
Virgin Money,Domestic,47,Days,47,Days,65,69,,,,,,,,,,,,,,,,148.75,297.50,297.50,,,
Virgin Money,Domestic,48,Days,48,Days,65,69,,,,,,,,,,,,,,,,151.13,302.26,302.26,,,
Virgin Money,Domestic,49,Days,49,Days,65,69,,,,,,,,,,,,,,,,153.51,307.02,307.02,,,
Virgin Money,Domestic,50,Days,50,Days,65,69,,,,,,,,,,,,,,,,154.70,309.40,309.40,,,
Virgin Money,Domestic,51,Days,51,Days,65,69,,,,,,,,,,,,,,,,157.08,314.16,314.16,,,
Virgin Money,Domestic,52,Days,52,Days,65,69,,,,,,,,,,,,,,,,158.27,316.54,316.54,,,
Virgin Money,Domestic,53,Days,53,Days,65,69,,,,,,,,,,,,,,,,159.46,318.92,318.92,,,
Virgin Money,Domestic,54,Days,54,Days,65,69,,,,,,,,,,,,,,,,160.65,321.30,321.30,,,
Virgin Money,Domestic,55,Days,55,Days,65,69,,,,,,,,,,,,,,,,161.84,323.68,323.68,,,
Virgin Money,Domestic,56,Days,56,Days,65,69,,,,,,,,,,,,,,,,164.22,328.44,328.44,,,
Virgin Money,Domestic,57,Days,57,Days,65,69,,,,,,,,,,,,,,,,165.41,330.82,330.82,,,
Virgin Money,Domestic,58,Days,58,Days,65,69,,,,,,,,,,,,,,,,168.98,337.96,337.96,,,
Virgin Money,Domestic,59,Days,59,Days,65,69,,,,,,,,,,,,,,,,170.17,340.34,340.34,,,
Virgin Money,Domestic,60,Days,62,Days,65,69,,,,,,,,,,,,,,,,171.36,342.72,342.72,,,
Virgin Money,Domestic,1,Days,3,Days,70,74,,,,,,,,,,,,,,,,64.35,128.70,128.70,,,
Virgin Money,Domestic,4,Days,4,Days,70,74,,,,,,,,,,,,,,,,67.21,134.42,134.42,,,
Virgin Money,Domestic,5,Days,5,Days,70,74,,,,,,,,,,,,,,,,68.64,137.28,137.28,,,
Virgin Money,Domestic,6,Days,6,Days,70,74,,,,,,,,,,,,,,,,84.37,168.74,168.74,,,
Virgin Money,Domestic,7,Days,7,Days,70,74,,,,,,,,,,,,,,,,85.80,171.60,171.60,,,
Virgin Money,Domestic,8,Days,8,Days,70,74,,,,,,,,,,,,,,,,87.23,174.46,174.46,,,
Virgin Money,Domestic,9,Days,9,Days,70,74,,,,,,,,,,,,,,,,88.66,177.32,177.32,,,
Virgin Money,Domestic,10,Days,10,Days,70,74,,,,,,,,,,,,,,,,91.52,183.04,183.04,,,
Virgin Money,Domestic,11,Days,11,Days,70,74,,,,,,,,,,,,,,,,92.95,185.90,185.90,,,
Virgin Money,Domestic,12,Days,12,Days,70,74,,,,,,,,,,,,,,,,97.24,194.48,194.48,,,
Virgin Money,Domestic,13,Days,13,Days,70,74,,,,,,,,,,,,,,,,97.24,194.48,194.48,,,
Virgin Money,Domestic,14,Days,14,Days,70,74,,,,,,,,,,,,,,,,100.10,200.20,200.20,,,
Virgin Money,Domestic,15,Days,15,Days,70,74,,,,,,,,,,,,,,,,102.96,205.92,205.92,,,
Virgin Money,Domestic,16,Days,16,Days,70,74,,,,,,,,,,,,,,,,104.39,208.78,208.78,,,
Virgin Money,Domestic,17,Days,17,Days,70,74,,,,,,,,,,,,,,,,112.97,225.94,225.94,,,
Virgin Money,Domestic,18,Days,18,Days,70,74,,,,,,,,,,,,,,,,115.83,231.66,231.66,,,
Virgin Money,Domestic,19,Days,19,Days,70,74,,,,,,,,,,,,,,,,121.55,243.10,243.10,,,
Virgin Money,Domestic,20,Days,20,Days,70,74,,,,,,,,,,,,,,,,121.55,243.10,243.10,,,
Virgin Money,Domestic,21,Days,21,Days,70,74,,,,,,,,,,,,,,,,124.41,248.82,248.82,,,
Virgin Money,Domestic,22,Days,22,Days,70,74,,,,,,,,,,,,,,,,128.70,257.40,257.40,,,
Virgin Money,Domestic,23,Days,23,Days,70,74,,,,,,,,,,,,,,,,132.99,265.98,265.98,,,
Virgin Money,Domestic,24,Days,24,Days,70,74,,,,,,,,,,,,,,,,137.28,274.56,274.56,,,
Virgin Money,Domestic,25,Days,25,Days,70,74,,,,,,,,,,,,,,,,144.43,288.86,288.86,,,
Virgin Money,Domestic,26,Days,26,Days,70,74,,,,,,,,,,,,,,,,151.58,303.16,303.16,,,
Virgin Money,Domestic,27,Days,27,Days,70,74,,,,,,,,,,,,,,,,155.87,311.74,311.74,,,
Virgin Money,Domestic,28,Days,28,Days,70,74,,,,,,,,,,,,,,,,161.59,323.18,323.18,,,
Virgin Money,Domestic,29,Days,29,Days,70,74,,,,,,,,,,,,,,,,164.45,328.90,328.90,,,
Virgin Money,Domestic,30,Days,30,Days,70,74,,,,,,,,,,,,,,,,167.31,334.62,334.62,,,
Virgin Money,Domestic,31,Days,31,Days,70,74,,,,,,,,,,,,,,,,168.74,337.48,337.48,,,
Virgin Money,Domestic,32,Days,32,Days,70,74,,,,,,,,,,,,,,,,168.74,337.48,337.48,,,
Virgin Money,Domestic,33,Days,33,Days,70,74,,,,,,,,,,,,,,,,173.03,346.06,346.06,,,
Virgin Money,Domestic,34,Days,34,Days,70,74,,,,,,,,,,,,,,,,175.89,351.78,351.78,,,
Virgin Money,Domestic,35,Days,35,Days,70,74,,,,,,,,,,,,,,,,180.18,360.36,360.36,,,
Virgin Money,Domestic,36,Days,36,Days,70,74,,,,,,,,,,,,,,,,184.47,368.94,368.94,,,
Virgin Money,Domestic,37,Days,37,Days,70,74,,,,,,,,,,,,,,,,185.90,371.80,371.80,,,
Virgin Money,Domestic,38,Days,38,Days,70,74,,,,,,,,,,,,,,,,190.19,380.38,380.38,,,
Virgin Money,Domestic,39,Days,39,Days,70,74,,,,,,,,,,,,,,,,193.05,386.10,386.10,,,
Virgin Money,Domestic,40,Days,40,Days,70,74,,,,,,,,,,,,,,,,197.34,394.68,394.68,,,
Virgin Money,Domestic,41,Days,41,Days,70,74,,,,,,,,,,,,,,,,205.92,411.84,411.84,,,
Virgin Money,Domestic,42,Days,42,Days,70,74,,,,,,,,,,,,,,,,213.07,426.14,426.14,,,
Virgin Money,Domestic,43,Days,43,Days,70,74,,,,,,,,,,,,,,,,220.22,440.44,440.44,,,
Virgin Money,Domestic,44,Days,44,Days,70,74,,,,,,,,,,,,,,,,224.51,449.02,449.02,,,
Virgin Money,Domestic,45,Days,45,Days,70,74,,,,,,,,,,,,,,,,228.80,457.60,457.60,,,
Virgin Money,Domestic,46,Days,46,Days,70,74,,,,,,,,,,,,,,,,233.09,466.18,466.18,,,
Virgin Money,Domestic,47,Days,47,Days,70,74,,,,,,,,,,,,,,,,234.52,469.04,469.04,,,
Virgin Money,Domestic,48,Days,48,Days,70,74,,,,,,,,,,,,,,,,235.95,471.90,471.90,,,
Virgin Money,Domestic,49,Days,49,Days,70,74,,,,,,,,,,,,,,,,240.24,480.48,480.48,,,
Virgin Money,Domestic,50,Days,50,Days,70,74,,,,,,,,,,,,,,,,241.67,483.34,483.34,,,
Virgin Money,Domestic,51,Days,51,Days,70,74,,,,,,,,,,,,,,,,245.96,491.92,491.92,,,
Virgin Money,Domestic,52,Days,52,Days,70,74,,,,,,,,,,,,,,,,248.82,497.64,497.64,,,
Virgin Money,Domestic,53,Days,53,Days,70,74,,,,,,,,,,,,,,,,250.25,500.50,500.50,,,
Virgin Money,Domestic,54,Days,54,Days,70,74,,,,,,,,,,,,,,,,253.11,506.22,506.22,,,
Virgin Money,Domestic,55,Days,55,Days,70,74,,,,,,,,,,,,,,,,254.54,509.08,509.08,,,
Virgin Money,Domestic,56,Days,56,Days,70,74,,,,,,,,,,,,,,,,257.40,514.80,514.80,,,
Virgin Money,Domestic,57,Days,57,Days,70,74,,,,,,,,,,,,,,,,260.26,520.52,520.52,,,
Virgin Money,Domestic,58,Days,58,Days,70,74,,,,,,,,,,,,,,,,264.55,529.10,529.10,,,
Virgin Money,Domestic,59,Days,59,Days,70,74,,,,,,,,,,,,,,,,265.98,531.96,531.96,,,
Virgin Money,Domestic,60,Days,62,Days,70,74,,,,,,,,,,,,,,,,268.84,537.68,537.68,,,
Virgin Money,Domestic,1,Days,3,Days,75,79,,,,,,,,,,,,,,,,90.60,181.20,181.20,,,
Virgin Money,Domestic,4,Days,4,Days,75,79,,,,,,,,,,,,,,,,93.62,187.24,187.24,,,
Virgin Money,Domestic,5,Days,5,Days,75,79,,,,,,,,,,,,,,,,96.64,193.28,193.28,,,
Virgin Money,Domestic,6,Days,6,Days,75,79,,,,,,,,,,,,,,,,119.29,238.58,238.58,,,
Virgin Money,Domestic,7,Days,7,Days,75,79,,,,,,,,,,,,,,,,120.80,241.60,241.60,,,
Virgin Money,Domestic,8,Days,8,Days,75,79,,,,,,,,,,,,,,,,122.31,244.62,244.62,,,
Virgin Money,Domestic,9,Days,9,Days,75,79,,,,,,,,,,,,,,,,125.33,250.66,250.66,,,
Virgin Money,Domestic,10,Days,10,Days,75,79,,,,,,,,,,,,,,,,128.35,256.70,256.70,,,
Virgin Money,Domestic,11,Days,11,Days,75,79,,,,,,,,,,,,,,,,129.86,259.72,259.72,,,
Virgin Money,Domestic,12,Days,12,Days,75,79,,,,,,,,,,,,,,,,135.90,271.80,271.80,,,
Virgin Money,Domestic,13,Days,13,Days,75,79,,,,,,,,,,,,,,,,135.90,271.80,271.80,,,
Virgin Money,Domestic,14,Days,14,Days,75,79,,,,,,,,,,,,,,,,138.92,277.84,277.84,,,
Virgin Money,Domestic,15,Days,15,Days,75,79,,,,,,,,,,,,,,,,144.96,289.92,289.92,,,
Virgin Money,Domestic,16,Days,16,Days,75,79,,,,,,,,,,,,,,,,147.98,295.96,295.96,,,
Virgin Money,Domestic,17,Days,17,Days,75,79,,,,,,,,,,,,,,,,158.55,317.10,317.10,,,
Virgin Money,Domestic,18,Days,18,Days,75,79,,,,,,,,,,,,,,,,161.57,323.14,323.14,,,
Virgin Money,Domestic,19,Days,19,Days,75,79,,,,,,,,,,,,,,,,170.63,341.26,341.26,,,
Virgin Money,Domestic,20,Days,20,Days,75,79,,,,,,,,,,,,,,,,170.63,341.26,341.26,,,
Virgin Money,Domestic,21,Days,21,Days,75,79,,,,,,,,,,,,,,,,176.67,353.34,353.34,,,
Virgin Money,Domestic,22,Days,22,Days,75,79,,,,,,,,,,,,,,,,181.20,362.40,362.40,,,
Virgin Money,Domestic,23,Days,23,Days,75,79,,,,,,,,,,,,,,,,187.24,374.48,374.48,,,
Virgin Money,Domestic,24,Days,24,Days,75,79,,,,,,,,,,,,,,,,193.28,386.56,386.56,,,
Virgin Money,Domestic,25,Days,25,Days,75,79,,,,,,,,,,,,,,,,200.83,401.66,401.66,,,
Virgin Money,Domestic,26,Days,26,Days,75,79,,,,,,,,,,,,,,,,212.91,425.82,425.82,,,
Virgin Money,Domestic,27,Days,27,Days,75,79,,,,,,,,,,,,,,,,218.95,437.90,437.90,,,
Virgin Money,Domestic,28,Days,28,Days,75,79,,,,,,,,,,,,,,,,226.50,453.00,453.00,,,
Virgin Money,Domestic,29,Days,29,Days,75,79,,,,,,,,,,,,,,,,229.52,459.04,459.04,,,
Virgin Money,Domestic,30,Days,30,Days,75,79,,,,,,,,,,,,,,,,232.54,465.08,465.08,,,
Virgin Money,Domestic,31,Days,31,Days,75,79,,,,,,,,,,,,,,,,235.56,471.12,471.12,,,
Virgin Money,Domestic,32,Days,32,Days,75,79,,,,,,,,,,,,,,,,237.07,474.14,474.14,,,
Virgin Money,Domestic,33,Days,33,Days,75,79,,,,,,,,,,,,,,,,240.09,480.18,480.18,,,
Virgin Money,Domestic,34,Days,34,Days,75,79,,,,,,,,,,,,,,,,247.64,495.28,495.28,,,
Virgin Money,Domestic,35,Days,35,Days,75,79,,,,,,,,,,,,,,,,252.17,504.34,504.34,,,
Virgin Money,Domestic,36,Days,36,Days,75,79,,,,,,,,,,,,,,,,258.21,516.42,516.42,,,
Virgin Money,Domestic,37,Days,37,Days,75,79,,,,,,,,,,,,,,,,261.23,522.46,522.46,,,
Virgin Money,Domestic,38,Days,38,Days,75,79,,,,,,,,,,,,,,,,267.27,534.54,534.54,,,
Virgin Money,Domestic,39,Days,39,Days,75,79,,,,,,,,,,,,,,,,271.80,543.60,543.60,,,
Virgin Money,Domestic,40,Days,40,Days,75,79,,,,,,,,,,,,,,,,277.84,555.68,555.68,,,
Virgin Money,Domestic,41,Days,41,Days,75,79,,,,,,,,,,,,,,,,289.92,579.84,579.84,,,
Virgin Money,Domestic,42,Days,42,Days,75,79,,,,,,,,,,,,,,,,297.47,594.94,594.94,,,
Virgin Money,Domestic,43,Days,43,Days,75,79,,,,,,,,,,,,,,,,309.55,619.10,619.10,,,
Virgin Money,Domestic,44,Days,44,Days,75,79,,,,,,,,,,,,,,,,315.59,631.18,631.18,,,
Virgin Money,Domestic,45,Days,45,Days,75,79,,,,,,,,,,,,,,,,320.12,640.24,640.24,,,
Virgin Money,Domestic,46,Days,46,Days,75,79,,,,,,,,,,,,,,,,326.16,652.32,652.32,,,
Virgin Money,Domestic,47,Days,47,Days,75,79,,,,,,,,,,,,,,,,329.18,658.36,658.36,,,
Virgin Money,Domestic,48,Days,48,Days,75,79,,,,,,,,,,,,,,,,332.20,664.40,664.40,,,
Virgin Money,Domestic,49,Days,49,Days,75,79,,,,,,,,,,,,,,,,338.24,676.48,676.48,,,
Virgin Money,Domestic,50,Days,50,Days,75,79,,,,,,,,,,,,,,,,341.26,682.52,682.52,,,
Virgin Money,Domestic,51,Days,51,Days,75,79,,,,,,,,,,,,,,,,345.79,691.58,691.58,,,
Virgin Money,Domestic,52,Days,52,Days,75,79,,,,,,,,,,,,,,,,348.81,697.62,697.62,,,
Virgin Money,Domestic,53,Days,53,Days,75,79,,,,,,,,,,,,,,,,351.83,703.66,703.66,,,
Virgin Money,Domestic,54,Days,54,Days,75,79,,,,,,,,,,,,,,,,354.85,709.70,709.70,,,
Virgin Money,Domestic,55,Days,55,Days,75,79,,,,,,,,,,,,,,,,357.87,715.74,715.74,,,
Virgin Money,Domestic,56,Days,56,Days,75,79,,,,,,,,,,,,,,,,363.91,727.82,727.82,,,
Virgin Money,Domestic,57,Days,57,Days,75,79,,,,,,,,,,,,,,,,366.93,733.86,733.86,,,
Virgin Money,Domestic,58,Days,58,Days,75,79,,,,,,,,,,,,,,,,371.46,742.92,742.92,,,
Virgin Money,Domestic,59,Days,59,Days,75,79,,,,,,,,,,,,,,,,374.48,748.96,748.96,,,
Virgin Money,Domestic,60,Days,62,Days,75,79,,,,,,,,,,,,,,,,377.50,755.00,755.00,,,
Virgin Money,Domestic,1,Days,3,Days,80,89,,,,,,,,,,,,,,,,122.40,244.80,244.80,,,
Virgin Money,Domestic,4,Days,4,Days,80,89,,,,,,,,,,,,,,,,126.48,252.96,252.96,,,
Virgin Money,Domestic,5,Days,5,Days,80,89,,,,,,,,,,,,,,,,130.56,261.12,261.12,,,
Virgin Money,Domestic,6,Days,6,Days,80,89,,,,,,,,,,,,,,,,160.48,320.96,320.96,,,
Virgin Money,Domestic,7,Days,7,Days,80,89,,,,,,,,,,,,,,,,163.20,326.40,326.40,,,
Virgin Money,Domestic,8,Days,8,Days,80,89,,,,,,,,,,,,,,,,164.56,329.12,329.12,,,
Virgin Money,Domestic,9,Days,9,Days,80,89,,,,,,,,,,,,,,,,168.64,337.28,337.28,,,
Virgin Money,Domestic,10,Days,10,Days,80,89,,,,,,,,,,,,,,,,172.72,345.44,345.44,,,
Virgin Money,Domestic,11,Days,11,Days,80,89,,,,,,,,,,,,,,,,176.80,353.60,353.60,,,
Virgin Money,Domestic,12,Days,12,Days,80,89,,,,,,,,,,,,,,,,183.60,367.20,367.20,,,
Virgin Money,Domestic,13,Days,13,Days,80,89,,,,,,,,,,,,,,,,183.60,367.20,367.20,,,
Virgin Money,Domestic,14,Days,14,Days,80,89,,,,,,,,,,,,,,,,187.68,375.36,375.36,,,
Virgin Money,Domestic,15,Days,15,Days,80,89,,,,,,,,,,,,,,,,195.84,391.68,391.68,,,
Virgin Money,Domestic,16,Days,16,Days,80,89,,,,,,,,,,,,,,,,199.92,399.84,399.84,,,
Virgin Money,Domestic,17,Days,17,Days,80,89,,,,,,,,,,,,,,,,214.88,429.76,429.76,,,
Virgin Money,Domestic,18,Days,18,Days,80,89,,,,,,,,,,,,,,,,218.96,437.92,437.92,,,
Virgin Money,Domestic,19,Days,19,Days,80,89,,,,,,,,,,,,,,,,229.84,459.68,459.68,,,
Virgin Money,Domestic,20,Days,20,Days,80,89,,,,,,,,,,,,,,,,229.84,459.68,459.68,,,
Virgin Money,Domestic,21,Days,21,Days,80,89,,,,,,,,,,,,,,,,238.00,476.00,476.00,,,
Virgin Money,Domestic,22,Days,22,Days,80,89,,,,,,,,,,,,,,,,244.80,489.60,489.60,,,
Virgin Money,Domestic,23,Days,23,Days,80,89,,,,,,,,,,,,,,,,252.96,505.92,505.92,,,
Virgin Money,Domestic,24,Days,24,Days,80,89,,,,,,,,,,,,,,,,261.12,522.24,522.24,,,
Virgin Money,Domestic,25,Days,25,Days,80,89,,,,,,,,,,,,,,,,272.00,544.00,544.00,,,
Virgin Money,Domestic,26,Days,26,Days,80,89,,,,,,,,,,,,,,,,288.32,576.64,576.64,,,
Virgin Money,Domestic,27,Days,27,Days,80,89,,,,,,,,,,,,,,,,295.12,590.24,590.24,,,
Virgin Money,Domestic,28,Days,28,Days,80,89,,,,,,,,,,,,,,,,304.64,609.28,609.28,,,
Virgin Money,Domestic,29,Days,29,Days,80,89,,,,,,,,,,,,,,,,311.44,622.88,622.88,,,
Virgin Money,Domestic,30,Days,30,Days,80,89,,,,,,,,,,,,,,,,318.24,636.48,636.48,,,
Virgin Money,Domestic,31,Days,31,Days,80,89,,,,,,,,,,,,,,,,320.96,641.92,641.92,,,
Virgin Money,Domestic,32,Days,32,Days,80,89,,,,,,,,,,,,,,,,325.04,650.08,650.08,,,
Virgin Money,Domestic,33,Days,33,Days,80,89,,,,,,,,,,,,,,,,329.12,658.24,658.24,,,
Virgin Money,Domestic,34,Days,34,Days,80,89,,,,,,,,,,,,,,,,333.20,666.40,666.40,,,
Virgin Money,Domestic,35,Days,35,Days,80,89,,,,,,,,,,,,,,,,341.36,682.72,682.72,,,
Virgin Money,Domestic,36,Days,36,Days,80,89,,,,,,,,,,,,,,,,349.52,699.04,699.04,,,
Virgin Money,Domestic,37,Days,37,Days,80,89,,,,,,,,,,,,,,,,352.24,704.48,704.48,,,
Virgin Money,Domestic,38,Days,38,Days,80,89,,,,,,,,,,,,,,,,360.40,720.80,720.80,,,
Virgin Money,Domestic,39,Days,39,Days,80,89,,,,,,,,,,,,,,,,368.56,737.12,737.12,,,
Virgin Money,Domestic,40,Days,40,Days,80,89,,,,,,,,,,,,,,,,375.36,750.72,750.72,,,
Virgin Money,Domestic,41,Days,41,Days,80,89,,,,,,,,,,,,,,,,391.68,783.36,783.36,,,
Virgin Money,Domestic,42,Days,42,Days,80,89,,,,,,,,,,,,,,,,402.56,805.12,805.12,,,
Virgin Money,Domestic,43,Days,43,Days,80,89,,,,,,,,,,,,,,,,417.52,835.04,835.04,,,
Virgin Money,Domestic,44,Days,44,Days,80,89,,,,,,,,,,,,,,,,425.68,851.36,851.36,,,
Virgin Money,Domestic,45,Days,45,Days,80,89,,,,,,,,,,,,,,,,433.84,867.68,867.68,,,
Virgin Money,Domestic,46,Days,46,Days,80,89,,,,,,,,,,,,,,,,440.64,881.28,881.28,,,
Virgin Money,Domestic,47,Days,47,Days,80,89,,,,,,,,,,,,,,,,444.72,889.44,889.44,,,
Virgin Money,Domestic,48,Days,48,Days,80,89,,,,,,,,,,,,,,,,448.80,897.60,897.60,,,
Virgin Money,Domestic,49,Days,49,Days,80,89,,,,,,,,,,,,,,,,456.96,913.92,913.92,,,
Virgin Money,Domestic,50,Days,50,Days,80,89,,,,,,,,,,,,,,,,459.68,919.36,919.36,,,
Virgin Money,Domestic,51,Days,51,Days,80,89,,,,,,,,,,,,,,,,467.84,935.68,935.68,,,
Virgin Money,Domestic,52,Days,52,Days,80,89,,,,,,,,,,,,,,,,471.92,943.84,943.84,,,
Virgin Money,Domestic,53,Days,53,Days,80,89,,,,,,,,,,,,,,,,476.00,952.00,952.00,,,
Virgin Money,Domestic,54,Days,54,Days,80,89,,,,,,,,,,,,,,,,480.08,960.16,960.16,,,
Virgin Money,Domestic,55,Days,55,Days,80,89,,,,,,,,,,,,,,,,482.80,965.60,965.60,,,
