POLICY,POLICY,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
INSURER ME,INSURER NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,,,REGION 6,
,,,,,,,,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,85,days,91,days,18,59,224.37,448.74,448.74,171.55,343.1,343.1,161.78,323.55,323.55,134.62,269.24,269.24,128.13,256.26,256.26,150.8,301.61,301.61
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,92,days,120,days,18,59,270.42,540.84,540.84,207.24,414.48,414.48,195.44,390.88,390.88,152.33,304.65,304.65,146.43,292.86,292.86,172.34,344.69,344.69
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,121,days,150,days,18,59,315.3,630.59,630.59,240.63,481.27,481.27,224.37,448.74,448.74,177.13,354.26,354.26,170.05,340.1,340.1,200.14,400.29,400.29
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,151,days,180,days,18,59,362.53,725.05,725.05,276.32,552.65,552.65,258.02,516.05,516.05,196.02,392.04,392.04,195.44,390.88,390.88,230.03,460.05,460.05
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,181,days,210,days,18,59,411.54,823.09,823.09,314.32,628.64,628.64,295.22,590.45,590.45,233.23,466.46,466.46,222.6,445.19,445.19,261.99,523.97,523.97
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,211,days,240,days,18,59,453.46,906.91,906.91,345.41,690.82,690.82,324.15,648.3,648.3,256.84,513.68,513.68,246.21,492.43,492.43,289.78,579.57,579.57
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,241,days,270,days,18,59,498.92,997.84,997.84,379.95,759.9,759.9,356.03,712.07,712.07,283.41,566.83,566.83,268.65,537.3,537.3,316.19,632.38,632.38
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,271,days,300,days,18,59,541.44,1082.87,1082.87,412.76,825.51,825.51,382.61,765.22,765.22,305.26,610.52,610.52,290.49,580.99,580.99,341.9,683.8,683.8
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,301,days,330,days,18,59,583.36,1166.72,1166.72,444.42,888.84,888.84,412.12,824.25,824.25,330.64,661.28,661.28,315.3,630.59,630.59,371.09,742.19,742.19
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,331,days,366,days,18,59,615.83,1231.66,1231.66,470.91,941.81,941.81,435.15,870.31,870.31,349.54,699.08,699.08,334.19,668.37,668.37,393.33,786.65,786.65
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,1,days,3,days,60,69,23.76,47.53,47.53,21.19,42.37,42.37,19.01,38.01,38.01,17.65,35.3,35.3,17.65,35.3,35.3,20.77,41.55,41.55
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,4,days,4,days,60,69,32.6,65.2,65.2,27.81,55.61,55.61,25.12,50.24,50.24,23.76,47.53,47.53,23.76,47.53,47.53,27.97,55.94,55.94
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,5,days,5,days,60,69,40.74,81.49,81.49,34.42,68.85,68.85,31.23,62.46,62.46,30.55,61.11,61.11,25.81,51.61,51.61,30.37,60.75,60.75
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,6,days,6,days,60,69,46.86,93.71,93.71,41.04,82.09,82.09,35.31,70.62,70.62,32.6,65.2,65.2,26.49,52.97,52.97,31.17,62.34,62.34
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,7,days,7,days,60,69,52.96,105.92,105.92,45.67,91.35,91.35,40.74,81.49,81.49,34.63,69.26,69.26,28.52,57.04,57.04,33.57,67.13,67.13
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,8,days,8,days,60,69,56.36,112.72,112.72,47.67,95.34,95.34,42.1,84.2,84.2,35.31,70.62,70.62,29.2,58.4,58.4,34.36,68.73,68.73
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,9,days,9,days,60,69,52.96,105.92,105.92,50.98,101.96,101.96,44.14,88.27,88.27,36.66,73.32,73.32,30.55,61.11,61.11,35.96,71.92,71.92
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,10,days,10,days,60,69,55.68,111.37,111.37,52.96,105.92,105.92,46.17,92.34,92.34,37.34,74.69,74.69,31.23,62.46,62.46,36.76,73.52,73.52
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,11,days,11,days,60,69,58.4,116.79,116.79,54.95,109.9,109.9,48.2,96.41,96.41,38.7,77.4,77.4,31.91,63.82,63.82,37.56,75.11,75.11
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,12,days,12,days,60,69,61.8,123.59,123.59,58.26,116.52,116.52,50.25,100.5,100.5,39.38,78.76,78.76,33.27,66.53,66.53,39.15,78.31,78.31
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,13,days,13,days,60,69,65.19,130.37,130.37,60.24,120.48,120.48,50.93,101.85,101.85,40.74,81.49,81.49,33.94,67.89,67.89,39.95,79.9,79.9
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,14,days,14,days,60,69,67.9,135.8,135.8,62.89,125.78,125.78,52.96,105.92,105.92,42.1,84.2,84.2,34.63,69.26,69.26,40.76,81.52,81.52
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,15,days,15,days,60,69,69.93,139.87,139.87,64.22,128.44,128.44,55.68,111.37,111.37,42.78,85.56,85.56,35.99,71.98,71.98,42.36,84.71,84.71
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,16,days,16,days,60,69,71.3,142.6,142.6,66.21,132.42,132.42,56.36,112.72,112.72,44.14,88.27,88.27,42.1,84.2,84.2,49.55,99.1,99.1
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,17,days,17,days,60,69,74.01,148.02,148.02,68.19,136.38,136.38,58.4,116.79,116.79,44.81,89.63,89.63,42.78,85.56,85.56,50.35,100.7,100.7
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,18,days,18,days,60,69,86.91,173.81,173.81,70.18,140.36,140.36,59.75,119.5,119.5,46.86,93.71,93.71,44.14,88.27,88.27,51.95,103.89,103.89
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,19,days,19,days,60,69,88.95,177.9,177.9,71.5,143,143,61.8,123.59,123.59,48.2,96.41,96.41,44.81,89.63,89.63,52.74,105.49,105.49
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,20,days,20,days,60,69,90.98,181.97,181.97,73.48,146.96,146.96,62.47,124.95,124.95,48.88,97.77,97.77,46.17,92.34,92.34,54.34,108.68,108.68
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,21,days,21,days,60,69,93.7,187.39,187.39,75.47,150.93,150.93,64.51,129.02,129.02,50.25,100.5,100.5,46.86,93.71,93.71,55.15,110.3,110.3
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,22,days,22,days,60,69,96.42,192.84,192.84,77.46,154.91,154.91,65.86,131.71,131.71,50.93,101.85,101.85,48.2,96.41,96.41,56.74,113.47,113.47
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,23,days,23,days,60,69,98.45,196.91,196.91,79.45,158.89,158.89,67.9,135.8,135.8,52.28,104.57,104.57,48.88,97.77,97.77,57.53,115.07,115.07
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,24,days,24,days,60,69,101.17,202.35,202.35,81.43,162.85,162.85,69.26,138.51,138.51,52.96,105.92,105.92,50.25,100.5,100.5,59.14,118.28,118.28
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,25,days,25,days,60,69,103.21,206.42,206.42,83.42,166.85,166.85,71.3,142.6,142.6,54.33,108.65,108.65,50.93,101.85,101.85,59.94,119.88,119.88
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,26,days,26,days,60,69,105.24,210.49,210.49,85.4,170.81,170.81,71.98,143.95,143.95,55.68,111.37,111.37,52.96,105.92,105.92,62.33,124.67,124.67
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,27,days,27,days,60,69,107.29,214.57,214.57,87.39,174.77,174.77,74.01,148.02,148.02,56.36,112.72,112.72,54.33,108.65,108.65,63.94,127.88,127.88
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,28,days,28,days,60,69,110.68,221.36,221.36,89.37,178.75,178.75,75.37,150.74,150.74,57.71,115.42,115.42,55.68,111.37,111.37,65.54,131.07,131.07
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,29,days,29,days,60,69,114.08,228.16,228.16,91.36,182.73,182.73,77.4,154.8,154.8,58.4,116.79,116.79,56.36,112.72,112.72,66.33,132.67,132.67
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,30,days,30,days,60,69,116.79,233.58,233.58,94.67,189.35,189.35,79.45,158.89,158.89,60.43,120.86,120.86,58.4,116.79,116.79,68.73,137.46,137.46
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,31,days,31,days,60,69,120.18,240.36,240.36,96.65,193.31,193.31,81.48,162.96,162.96,61.8,123.59,123.59,59.75,119.5,119.5,70.33,140.65,140.65
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,32,days,32,days,60,69,123.58,247.16,247.16,99.96,199.93,199.93,83.52,167.05,167.05,63.83,127.66,127.66,60.43,120.86,120.86,71.12,142.25,142.25
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,33,days,33,days,60,69,126.29,252.59,252.59,101.95,203.9,203.9,85.56,171.12,171.12,64.51,129.02,129.02,62.47,124.95,124.95,73.53,147.06,147.06
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,34,days,34,days,60,69,129.69,259.37,259.37,103.93,207.87,207.87,87.59,175.19,175.19,66.54,133.09,133.09,63.83,127.66,127.66,75.13,150.25,150.25
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,35,days,35,days,60,69,132.4,264.8,264.8,107.25,214.5,214.5,89.63,179.26,179.26,67.9,135.8,135.8,64.51,129.02,129.02,75.92,151.85,151.85
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,36,days,42,days,60,69,157.54,315.07,315.07,133.74,267.47,267.47,112.72,225.44,225.44,88.95,177.9,177.9,85.56,171.12,171.12,100.7,201.4,201.4
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,43,days,49,days,60,69,173.14,346.29,346.29,145.65,291.29,291.29,127.65,255.3,255.3,97.1,194.19,194.19,95.06,190.12,190.12,111.88,223.77,223.77
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,50,days,56,days,60,69,198.27,396.54,396.54,160.87,321.74,321.74,137.15,274.31,274.31,107.29,214.57,214.57,103.21,206.42,206.42,121.47,242.95,242.95
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,57,days,63,days,60,69,209.13,418.26,418.26,170.15,340.3,340.3,149.38,298.76,298.76,118.83,237.67,237.67,114.75,229.49,229.49,135.05,270.11,270.11
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,64,days,70,days,60,69,228.83,457.65,457.65,185.37,370.74,370.74,162.96,325.92,325.92,126.29,252.59,252.59,120.18,240.36,240.36,141.45,282.9,282.9
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,71,days,77,days,60,69,251.91,503.82,503.82,191.33,382.65,382.65,179.93,359.87,359.87,139.2,278.4,278.4,133.77,267.54,267.54,157.45,314.89,314.89
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,78,days,84,days,60,69,255.99,511.98,511.98,195.3,390.59,390.59,184.01,368.02,368.02,149.38,298.76,298.76,143.28,286.55,286.55,168.63,337.26,337.26
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,85,days,91,days,60,69,258.02,516.05,516.05,197.29,394.57,394.57,186.05,372.09,372.09,154.82,309.65,309.65,147.34,294.67,294.67,173.41,346.82,346.82
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,92,days,120,days,60,69,310.98,621.97,621.97,238.33,476.66,476.66,224.75,449.49,449.49,175.19,350.37,350.37,168.39,336.77,336.77,198.18,396.37,396.37
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,121,days,150,days,60,69,362.59,725.18,725.18,276.72,553.45,553.45,258.02,516.05,516.05,203.7,407.39,407.39,195.55,391.1,391.1,230.15,460.31,460.31
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,151,days,180,days,60,69,416.91,833.81,833.81,317.78,635.55,635.55,296.72,593.45,593.45,225.43,450.85,450.85,224.75,449.49,449.49,264.52,529.04,529.04
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,181,days,210,days,60,69,473.26,946.52,946.52,361.47,722.94,722.94,339.5,679.01,679.01,268.21,536.43,536.43,255.99,511.98,511.98,301.29,602.58,602.58
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,211,days,240,days,60,69,521.47,1042.94,1042.94,397.22,794.44,794.44,372.77,745.54,745.54,295.37,590.74,590.74,283.14,566.29,566.29,333.25,666.5,666.5
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,241,days,270,days,60,69,573.75,1147.51,1147.51,436.94,873.89,873.89,409.45,818.89,818.89,325.92,651.84,651.84,308.95,617.9,617.9,363.62,727.24,727.24
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,271,days,300,days,60,69,622.65,1245.29,1245.29,474.68,949.36,949.36,440,880,880,351.04,702.08,702.08,334.07,668.14,668.14,393.19,786.37,786.37
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,301,days,330,days,60,69,670.86,1341.72,1341.72,511.09,1022.18,1022.18,473.95,947.89,947.89,380.25,760.5,760.5,362.59,725.18,725.18,426.75,853.51,853.51
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,331,days,366,days,60,69,708.21,1416.41,1416.41,541.55,1083.09,1083.09,500.43,1000.86,1000.86,401.97,803.94,803.94,384.32,768.64,768.64,452.33,904.66,904.66
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,1,days,3,days,70,74,34.1,68.2,68.2,30.4,60.8,60.8,27.28,54.56,54.56,25.34,50.67,50.67,25.34,50.67,50.67,29.82,59.64,59.64
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,4,days,4,days,70,74,46.76,93.52,93.52,39.89,79.79,79.79,36.04,72.09,72.09,34.1,68.2,68.2,34.1,68.2,68.2,40.13,80.27,80.27
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,5,days,5,days,70,74,58.45,116.9,116.9,49.39,98.78,98.78,44.81,89.63,89.63,43.85,87.69,87.69,37.02,74.04,74.04,43.57,87.14,87.14
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,6,days,6,days,70,74,67.22,134.44,134.44,58.89,117.79,117.79,50.66,101.31,101.31,46.76,93.52,93.52,38,75.99,75.99,44.72,89.44,89.44
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,7,days,7,days,70,74,75.99,151.98,151.98,65.54,131.08,131.08,58.45,116.9,116.9,49.69,99.38,99.38,40.92,81.83,81.83,48.16,96.31,96.31
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,8,days,8,days,70,74,80.86,161.71,161.71,68.39,136.77,136.77,60.4,120.81,120.81,50.66,101.31,101.31,41.89,83.79,83.79,49.31,98.61,98.61
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,9,days,9,days,70,74,75.99,151.98,151.98,73.14,146.29,146.29,63.32,126.65,126.65,52.61,105.22,105.22,43.85,87.69,87.69,51.61,103.21,103.21
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,10,days,10,days,70,74,79.88,159.76,159.76,75.99,151.98,151.98,66.24,132.49,132.49,53.58,107.17,107.17,44.81,89.63,89.63,52.74,105.49,105.49
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,11,days,11,days,70,74,83.79,167.57,167.57,78.84,157.68,157.68,69.17,138.35,138.35,55.54,111.08,111.08,45.79,91.58,91.58,53.89,107.79,107.79
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,12,days,12,days,70,74,88.65,177.3,177.3,83.59,167.17,167.17,72.09,144.19,144.19,56.51,113.01,113.01,47.73,95.47,95.47,56.18,112.36,112.36
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,13,days,13,days,70,74,93.52,187.05,187.05,86.44,172.87,172.87,73.06,146.12,146.12,58.45,116.9,116.9,48.7,97.4,97.4,57.32,114.64,114.64
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,14,days,14,days,70,74,97.42,194.84,194.84,90.23,180.47,180.47,75.99,151.98,151.98,60.4,120.81,120.81,49.69,99.38,99.38,58.48,116.96,116.96
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,15,days,15,days,70,74,100.34,200.69,200.69,92.14,184.28,184.28,79.88,159.76,159.76,61.38,122.76,122.76,51.63,103.26,103.26,60.77,121.54,121.54
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,16,days,16,days,70,74,102.3,204.59,204.59,94.99,189.98,189.98,80.86,161.71,161.71,63.32,126.65,126.65,60.4,120.81,120.81,71.09,142.18,142.18
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,17,days,17,days,70,74,106.19,212.39,212.39,97.84,195.68,195.68,83.79,167.57,167.57,64.29,128.58,128.58,61.38,122.76,122.76,72.24,144.48,144.48
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,18,days,18,days,70,74,124.69,249.39,249.39,100.69,201.37,201.37,85.74,171.48,171.48,67.22,134.44,134.44,63.32,126.65,126.65,74.53,149.06,149.06
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,19,days,19,days,70,74,127.62,255.25,255.25,102.59,205.19,205.19,88.65,177.3,177.3,69.17,138.35,138.35,64.29,128.58,128.58,75.67,151.34,151.34
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,20,days,20,days,70,74,130.54,261.09,261.09,105.43,210.87,210.87,89.63,179.26,179.26,70.15,140.3,140.3,66.24,132.49,132.49,77.97,155.93,155.93
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,21,days,21,days,70,74,134.44,268.88,268.88,108.28,216.56,216.56,92.55,185.1,185.1,72.09,144.19,144.19,67.22,134.44,134.44,79.12,158.23,158.23
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,22,days,22,days,70,74,138.34,276.68,276.68,111.13,222.26,222.26,94.49,188.98,188.98,73.06,146.12,146.12,69.17,138.35,138.35,81.42,162.83,162.83
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,23,days,23,days,70,74,141.26,282.52,282.52,113.99,227.98,227.98,97.42,194.84,194.84,75.02,150.03,150.03,70.15,140.3,140.3,82.56,165.13,165.13
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,24,days,24,days,70,74,145.16,290.31,290.31,116.84,233.67,233.67,99.38,198.75,198.75,75.99,151.98,151.98,72.09,144.19,144.19,84.85,169.71,169.71
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,25,days,25,days,70,74,148.09,296.17,296.17,119.68,239.37,239.37,102.3,204.59,204.59,77.94,155.87,155.87,73.06,146.12,146.12,85.99,171.98,171.98
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,26,days,26,days,70,74,151,302,302,122.53,245.07,245.07,103.27,206.55,206.55,79.88,159.76,159.76,75.99,151.98,151.98,89.44,178.88,178.88
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,27,days,27,days,70,74,153.93,307.86,307.86,125.38,250.76,250.76,106.19,212.39,212.39,80.86,161.71,161.71,77.94,155.87,155.87,91.73,183.46,183.46
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,28,days,28,days,70,74,158.8,317.6,317.6,128.23,256.46,256.46,108.14,216.27,216.27,82.81,165.62,165.62,79.88,159.76,159.76,94.02,188.03,188.03
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,29,days,29,days,70,74,163.68,327.35,327.35,131.08,262.16,262.16,111.06,222.12,222.12,83.79,167.57,167.57,80.86,161.71,161.71,95.17,190.33,190.33
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,30,days,30,days,70,74,167.56,335.13,335.13,135.83,271.67,271.67,113.99,227.98,227.98,86.71,173.41,173.41,83.79,167.57,167.57,98.61,197.23,197.23
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,31,days,31,days,70,74,172.44,344.87,344.87,138.68,277.36,277.36,116.91,233.82,233.82,88.65,177.3,177.3,85.74,171.48,171.48,100.91,201.82,201.82
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,32,days,32,days,70,74,177.31,354.62,354.62,143.43,286.86,286.86,119.83,239.66,239.66,91.58,183.16,183.16,86.71,173.41,173.41,102.05,204.1,204.1
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,33,days,33,days,70,74,181.2,362.4,362.4,146.29,292.57,292.57,122.75,245.5,245.5,92.55,185.1,185.1,89.63,179.26,179.26,105.49,210.98,210.98
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,34,days,34,days,70,74,186.07,372.15,372.15,149.14,298.27,298.27,125.67,251.34,251.34,95.48,190.96,190.96,91.58,183.16,183.16,107.79,215.57,215.57
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,35,days,35,days,70,74,189.98,379.96,379.96,153.88,307.77,307.77,128.6,257.2,257.2,97.42,194.84,194.84,92.55,185.1,185.1,108.93,217.85,217.85
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,36,days,42,days,70,74,226.02,452.04,452.04,191.88,383.76,383.76,161.72,323.44,323.44,127.62,255.25,255.25,122.75,245.5,245.5,144.47,288.94,288.94
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,43,days,49,days,70,74,248.43,496.86,496.86,208.97,417.94,417.94,183.15,366.31,366.31,139.32,278.63,278.63,136.39,272.77,272.77,160.52,321.04,321.04
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,50,days,56,days,70,74,284.47,568.94,568.94,230.81,461.63,461.63,196.79,393.58,393.58,153.93,307.86,307.86,148.09,296.17,296.17,174.29,348.58,348.58
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,57,days,63,days,70,74,300.06,600.12,600.12,244.13,488.25,488.25,214.33,428.66,428.66,170.48,340.97,340.97,164.64,329.29,329.29,193.78,387.56,387.56
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,64,days,70,days,70,74,328.32,656.64,656.64,265.97,531.94,531.94,233.82,467.63,467.63,181.2,362.4,362.4,172.44,344.87,344.87,202.95,405.9,405.9
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,71,days,77,days,70,74,361.43,722.86,722.86,274.51,549.01,549.01,258.17,516.34,516.34,199.72,399.44,399.44,191.92,383.85,383.85,225.89,451.77,451.77
Woolworths Travel Insurance,Woolworths_Travel_Insurance_Basic_200_Excess,78,days,84,days,70,74,367.28,734.56,734.56,280.21,560.43,560.43,264.02,528.04,528.04,214.33,428.66,428.66,205.57,411.14,411.14,241.95,483.89,483.89
